MFI ID,MFI Name,MFI Full Name,Country,Region,Last known legal status,Last known profit status
150399,CFU,"""Center of Financial Services” LLC",Russia,Eastern Europe and Central Asia,NBFI,Profit
114104,CGEE,Centre for Grassroots Economic Empowerment,Nigeria,Africa,NGO,Non-profit
133432,CGF,Cameroon Gatsby Foundation,Cameroon,Africa,NGO,Non-profit
106069,Chaitanya,Chaitanya India Fin Credit Pvt Ltd,India,South Asia,NBFI,Profit
127864,Champa Lao DTMFI,,Laos,East Asia and the Pacific,NBFI,Profit
102244,Chamroeun,Chamroeun Microfinance - Entrepreneurs du Monde,Cambodia,East Asia and the Pacific,NBFI,Profit
102433,Chandeshwori,"Chandeshwori Saving and Credit Co-operative Society, Ltd.",Nepal,South Asia,Credit Union / Cooperative,Non-profit
149268,Chanura,Chanura Microfin,India,South Asia,NGO,Non-profit
150410,Chelsea,"MCO ""Chelsea""",Kazakhstan,Eastern Europe and Central Asia,NBFI,Profit
170683,Chernoleuka,"""CERNOLEUCA "" AEI",Moldova,Eastern Europe and Central Asia,NBFI,Profit
101252,Chet Baisorun-M,Chet Baisorun-M Credit Union,Kyrgyzstan,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
133578,Chikum MFB,Chikum Microfinance Bank Limited,Nigeria,Africa,Bank,Profit
102400,Childfund Bac Kan,Childfund Bac Kan,Vietnam,East Asia and the Pacific,NGO,Unknown
102401,ChildFund Vietnam,Credit & Savings Project- Livelihood Program- ChildFund Vietnam,Vietnam,East Asia and the Pacific,NGO,Non-profit
176791,CHOKCHEY,CHOKCHEY FINANCE PLC,Cambodia,East Asia and the Pacific,Unknown,Unknown
162510,Chongqing Minfeng,Chongqing Minfeng Mutual Cooperative,"China, People's Republic of",East Asia and the Pacific,Unknown,Unknown
102017,Chon-Kazyk,CU Chon-Kazyk,Kyrgyzstan,Eastern Europe and Central Asia,Credit Union / Cooperative,Non-profit
104145,CHWDA,Shaanxi Chunhua Women Development Association,"China, People's Republic of",East Asia and the Pacific,NGO,Non-profit
149991,CICE,Caisse Ivoirienne de Crédit et  d'Epargne,Cote d'Ivoire (Ivory Coast),Africa,NBFI,Profit
101401,CIDRE IFD,Centro de Investigación y Desarrollo Regional Institución Financiera de Desarrollo,Bolivia,Latin America and The Caribbean,NBFI,Non-profit
100877,Citi S&L,Citi Savings & Loans Ltd,Ghana,Africa,Unknown,Unknown
176774,CITY,CITY Microfinance Institution Plc,Cambodia,East Asia and the Pacific,Unknown,Unknown
166518,CITY SBERKASSA,Gorodskaya Sberkassa,Russia,Eastern Europe and Central Asia,NBFI,Unknown
150347,CJPC,Hunna Changde Junxin Pawn Company,"China, People's Republic of",East Asia and the Pacific,NBFI,Unknown
101938,CJWS,Chaithanya Jyothi Welfare Society,India,South Asia,NGO,Unknown
116715,CLECAM Biruyi,CLECAM Biruyi,Rwanda,Africa,Credit Union / Cooperative,Unknown
116722,CLECAM Ejoheza Kamonyi,CLECAM Ejoheza Kamonyi,Rwanda,Africa,Credit Union / Cooperative,Unknown
101945,CLECAM Wisigara,Union des Cooperatives Locales d'Epargen et de Crédit Agricole Mutuel,Rwanda,Africa,Credit Union / Cooperative,Unknown
116757,CLECAM Zamuka,CLECAM Zamuka,Rwanda,Africa,Credit Union / Cooperative,Unknown
100339,CMAC Arequipa,Caja Municipal de Ahorro y Crédito - Arequipa,Peru,Latin America and The Caribbean,NBFI,Non-profit
100826,CMAC Cusco,Caja Municipal de Ahorro y Crédito - Cusco,Peru,Latin America and The Caribbean,NBFI,Non-profit
100897,CMAC Del Santa,Caja Municipal de AHorro y Crédito Del Santa,Peru,Latin America and The Caribbean,NBFI,Non-profit
100692,CMAC Huancayo,Caja Municipal de AHorro y Crédito de Huancayo,Peru,Latin America and The Caribbean,NBFI,Non-profit
100354,CMAC Ica,Caja Municipal de Ahorro y Crédito - ICA,Peru,Latin America and The Caribbean,NBFI,Non-profit
100284,CMAC Maynas,Caja Municipal de Ahorro y Crédito de Maynas,Peru,Latin America and The Caribbean,NBFI,Non-profit
100607,CMAC Paita,Caja Municipal de Ahorro y Crédito de Paita,Peru,Latin America and The Caribbean,NBFI,Non-profit
101403,CMAC Pisco,Caja Municipal de Ahorro y Crédito de Pisco,Peru,Latin America and The Caribbean,NBFI,Non-profit
101643,CMAC Piura,CMAC Piura,Peru,Latin America and The Caribbean,NBFI,Non-profit
100402,CMAC Sullana,Caja Municipal de Ahorro y Crédito de Sullana S.A.,Peru,Latin America and The Caribbean,NBFI,Non-profit
100264,CMAC Tacna,Caja Municipal de Ahorro y Crédito de Tacna,Peru,Latin America and The Caribbean,NBFI,Non-profit
100634,CMAC Trujillo,Caja Municipal de Ahorro y Crédito de Trujillo,Peru,Latin America and The Caribbean,NBFI,Non-profit
176721,CMBF,Caisse Locale Crédit Mutuel Burkina Faso Hamdalaye,Burkina Faso,Africa,Credit Union / Cooperative,Unknown
152545,CMC,CAPITOL MULTIPURPOSE COOPERATIVE,Philippines,East Asia and the Pacific,Credit Union / Cooperative,Unknown
101664,CMCA,Crédit Mutuel de Centrafrique,Central African Republic,Africa,Credit Union / Cooperative,Non-profit
150975,CMCI,Crédit Mutuel de Côte d'Ivoire,Cote d'Ivoire (Ivory Coast),Africa,Credit Union / Cooperative,Non-profit
105859,CMCP Lima,Caja Municipal de Crédito Popular Lima,Peru,Latin America and The Caribbean,NBFI,Non-profit
100743,CMEC/PDR/SAN,CMEC/PDR/SAN,Mali,Africa,Credit Union / Cooperative,Unknown
165392,CMECEL,Caisse Mutualiste d’Epargne et de Crédit de l’Elevage,Cote d'Ivoire (Ivory Coast),Africa,Credit Union / Cooperative,Unknown
170615,CMF Ngwinurebe,CMF Ngwinurebe,Rwanda,Africa,Credit Union / Cooperative,Unknown
170616,CMF Twiteganyirize,CMF Twiteganyirize,Rwanda,Africa,Credit Union / Cooperative,Unknown
143542,CMF Umurimo,CMF Umurimo Union,Rwanda,Africa,Credit Union / Cooperative,Unknown
101863,CMFinance,Center for Microfinance,Russia,Eastern Europe and Central Asia,NBFI,Profit
176775,CMK,Crédit Mutuel KAMPUCHEA,Cambodia,East Asia and the Pacific,Unknown,Unknown
100813,CMM Bogotá,Corporación Mundial de la Mujer Colombia - Bogotá,Colombia,Latin America and The Caribbean,NGO,Non-profit
100326,CMM Medellín,Corporación Mundial de la Mujer - Medellín,Colombia,Latin America and The Caribbean,NGO,Non-profit
100215,CMMB,Caisse du Mouvement Mutualiste Béninois,Benin,Africa,Credit Union / Cooperative,Non-profit
101934,CMML,Camel Mahila Mutually Aided Co-operative Thrift Society Ltd,India,South Asia,Credit Union / Cooperative,Non-profit
100395,CMS,Crédit Mutuel du Sénégal,Senegal,Africa,Credit Union / Cooperative,Non-profit
128978,CNSEC,Caisse National de Solidarité d'Epargne et de Crédit,Benin,Africa,Credit Union / Cooperative,Non-profit
115848,COAC 23 de Julio,Cooperativa de Ahorro y Crédito 23 de Julio,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
152758,COAC 29 de Octubre,Cooperativa de Ahorro y Crédito 29 de Octubre Ltda,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102438,COAC 4 de Octubre,Cooperativa de Ahorro y Crédito 4 de Octubre,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
115839,COAC 9 DE OCTUBRE LTDA.,COAC 9 DE OCTUBRE LTDA.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100570,COAC Acción Rural,Cooperativa Acción Rural,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
178529,COAC Alianza Minas,Cooperativa de Ahorro y Crédito Alianza Minas,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Profit
102462,COAC Ambato,Cooperativa de Ahorro y Crédito Ambato Ltda.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101737,COAC Artesanos,Cooperativa de Ahorro y Crédito Artesanos,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
115223,COAC Atuntaqui,Cooperativa de Ahorro y Crédito Atuntaqui,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
143222,COAC Chibuleo,Cooperativa de Ahorro y Crédito Chibuleo,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101638,COAC Chone,Cooperativa de Ahorro  y Crédito Chone,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
172802,"COAC Construcción, Comercio y Producción","COOPERATIVA DE AHORRO Y CREDITO CONSTRUCCIÓN, COMERCIO Y PRODUCCIÓN",Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102202,COAC Esperanza y Progreso del Valle,COAC Esperanza y Progreso del Valle,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102437,COAC Fernando Daquilema,Cooperativa de Ahorro y Crédito Fernando Daquilema,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101799,COAC Fondvida,Cooperativa de Ahorro y Crédito Fondvida,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
115840,COAC Guaranda,Cooperativa de Ahorro y Crédito Guaranda,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101738,COAC Huaycopungo,COAC Huaycopungo,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100389,COAC Jardín Azuayo,Cooperativa de Ahorro y Crédito Jardín Azuayo,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101621,COAC JEP,COAC Juventud Ecuatoriana Progresista Ltda.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101640,COAC Kullki Wasi,Cooperativa de Ahorro y Credito Kullki Wasi,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102350,COAC La Benéfica,Cooperativa de Ahorro y Credito La Benéfica,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100432,COAC La Merced,Cooperativa de Ahorro y Crédito La Merced,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
168987,COAC Lucha Campesina,Cooperativa de Ahorro y Crédito Lucha Campesina Ltda.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101639,COAC Luz del Valle,Cooperativa de Ahorro y Credito Luz del Valle,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102259,COAC Mego,COAC Manuel Esteban Godoy Ortega Ltda.,Ecuador,Latin America and The Caribbean,Unknown,Unknown
104112,COAC Minga,Cooperativa de Ahorro y Crédito Minga Ltda,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100730,COAC Mushuc Runa,Cooperativa de Ahorro y Crédito Mushuc Runa,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
143223,COAC Nueva Huancavilca,Cooperativa de Ahorro y Crédito Nueva Huancavilca,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102260,COAC Oscus,"OSCUS, Cooperativa de Ahorro y Crédito Ltda.",Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
115853,COAC Pablo Muñoz Vega,Cooperativa de Ahorro y Crédito Pablo Muñoz Vega LTDA.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
172803,COAC Padre Julian Lorente,Cooperativa de Ahorro y Crédito Padre Julián Lorente LTDA.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
104191,COAC Padre Vicente,Cooperativa de Ahorro y Crédito Padre Vicente Ponce Rubio,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
104113,COAC Pallatanga,Cooperativa de Ahorro y Crédito San Miguel de Pallatanga,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
176643,COAC POLICIA NACIONAL,Cooperativa de Ahorro y Crédito Policía Nacional,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
115856,COAC Riobamba,Cooperativa de Ahorro y Crédito Riobamba LTDA.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100530,COAC Sac Aiet,Cooperativa de Ahorro y Crédito Sac Aiet,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102182,COAC San Antonio,Cooperativa de Ahorro y Credito San Antonio,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102272,COAC San Gabriel,Cooperativa de Ahorro y Credito San Gabriel,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100596,COAC San José,Cooperativa de Ahorro y Crédito  San José,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
178530,COAC San Juan de Cotogchoa,Cooperativa De Ahorro y Crédito San Juan de Cotogchoa,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Profit
102196,COAC Santa Ana,COAC Santa Ana,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101739,COAC Santa Anita,Cooperativa de Ahorro y Crédito Santa Anita,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
178531,COAC Textil 14 de Marzo,Cooperativa de Ahorro y Crédito Textil 14 de Marzo,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Profit
115855,COAC Tulcan,Cooperativa de Ahorro y Crédito Tulcán Ltda.,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101736,COAC Unión Popular,COAC Union Popular,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
147887,COAC Virgen del Cisne,Cooperativa de Ahorro y Crédito Virgen del Cisne,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100549,Coast Trust,Coastal Association for Social Transformation Trust,Bangladesh,South Asia,NGO,Non-profit
170146,COCA,Cooperativa de Ahorro y Credito Coca Ltda,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101694,COCDEP,"Consultoría y Capacitación para el Desarrollo Productivo, S.A. de C.V. SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
116210,COCEC,COCEC (Coopérative Chrétienne d’Epargne et de Crédit),Togo,Africa,Credit Union / Cooperative,Non-profit
100643,CODEC,Community Develoment Centre,Bangladesh,South Asia,NGO,Non-profit
129017,CODEC-KDG,Coopérative Diocésaine d'Epargne et de Crédit de Koudougou,Burkina Faso,Africa,Credit Union / Cooperative,Unknown
150365,CODEMARU,CODEMARU,Rwanda,Africa,Credit Union / Cooperative,Unknown
100219,CODES,Caisse du Cercle des Opérateurs pour le Developpement Economique et Social (CAISSE CODES),Benin,Africa,Credit Union / Cooperative,Non-profit
150348,CODI Fortune,CODI Fortune,"China, People's Republic of",East Asia and the Pacific,NBFI,Unknown
149993,COECEPT,Coopérative d'Epargne et de Crédit de l'Eglise Pentecôtiste du Togo,Togo,Africa,Credit Union / Cooperative,Non-profit
100566,COFAC,Cooperativa Nacional de Ahorro y Crédito,Uruguay,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
175270,COFETI,"Administradora Avanza, S.A. de C.V., SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
170651,COFINA,COMPAGNIE FINANCIERE AFRICAINE SENEGAL SA,Senegal,Africa,NBFI,Profit
102218,COFINCAFE,COFINCAFE,Colombia,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
163976,COKCU,COK Sodality Co-operative Credit Union Limited,Jamaica,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101395,Columbia Microcreditos,Banco Columbia División Microcréditos,Argentina,Latin America and The Caribbean,Bank,Profit
106061,COMERCIACOOP,Cooperativa de Comerciantes,Colombia,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
126821,COMIXMUL,Cooperativa Mixta Mujeres Unidas Limitada,Honduras,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101514,Common Interest,Common Interest International,Thailand,East Asia and the Pacific,NGO,Non-profit
170648,Community Bank,Community Bank,Vietnam,East Asia and the Pacific,Bank,Unknown
150386,Compartamos - GTM,Compartamos S.A.,Guatemala,Latin America and The Caribbean,NBFI,Profit
100299,Compartamos Banco,Banco Compartamos  S.A.  Institución de Banca Múltiple,Mexico,Latin America and The Caribbean,Bank,Profit
100304,Compartamos Financiera,Compartamos Financiera,Peru,Latin America and The Caribbean,NBFI,Profit
128964,COMUBA,Coopérative des Membres Unis Béthel Actions,Benin,Africa,Credit Union / Cooperative,Non-profit
101476,Comultrasan,"Cooperativa de Ahorro y Crédito de Santander Ltda. ""Financiera Comultrasan""",Colombia,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
165336,Confia,"Confía Negocios Empresariales del Sureste, S.A. de C.V., SOFOM, ENR.",Mexico,Latin America and The Caribbean,NBFI,Profit
106076,Confiar,"Confiar, Cooperativa Financiera",Colombia,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
102227,CONSER,"Con Ser Tu Amigo, S.A. de C.V., SOFOM, ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
101386,Conserva,"Consultores de Servicios Varios, S.A. de C.V. SOFOM ENR",Mexico,Latin America and The Caribbean,NBFI,Profit
111914,Consol,"Consol Negocios, S.A.de C.V. SOFOM, ENR.",Mexico,Latin America and The Caribbean,NBFI,Profit
100381,Contactar,Corporación Nariño Empresa y Futuro,Colombia,Latin America and The Caribbean,NGO,Non-profit
141970,Contigo,"Cege Capital, S.A.P.I. de C.V., SOFOM, ENR (Antes FINCONTIGO)",Mexico,Latin America and The Caribbean,NBFI,Profit
127463,Contigo Microfinanzas,Servicios Microfinancieros S.A.,Argentina,Latin America and The Caribbean,NBFI,Profit
143506,Coojad,Coojad Coopec,Rwanda,Africa,Credit Union / Cooperative,Unknown
112658,Coomultagro,Cooperativa de Ahorro y Crédito Tabacalera y Agropecuaria Ltda.,Colombia,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101551,Coop 20 de Abril,Cooperativa de Servicios Múltiples 20 de Abril R.L.,Nicaragua,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101846,Coop Avances,Cooperativa de Ahorro y Crédito Avances R.L.,Nicaragua,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101658,Coop Fátima,Cooperativa de Ahorro y Crédito Fátima,Bolivia,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101409,Coop Jesús Nazareno,Cooperativa de Ahorro y Credito Jesús Nazareno,Bolivia,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101610,Coop Juan XXIII,"Cooperativa de Servicios Múltiples Juan XXIII, R.L.",Panama,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101429,Coop Universitaria,Cooperativa Universitaria Ldta.,Paraguay,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
100548,Coop. Maquita Cushunchic Ltda,Cooperativa de Ahorro y Crédito Maquita Cushunchic,Ecuador,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
178274,Coop. Micredisol,Cooperativa de Ahorro y Crédito Micredisol,Peru,Latin America and The Caribbean,Credit Union / Cooperative,Profit
102159,COOPAC Chiquinquira,Cooperativa de Ahorro y Crédito Chiquinquira,Peru,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
101651,COOPAC León XIII,COOPAC León XIII,Peru,Latin America and The Caribbean,Credit Union / Cooperative,Non-profit
